var_num,mode,steps,numtraj,freq,attper,score_type,jaccard_result,jaccard_weighted_result
5,synchronous,5,20,3,0.8,MDL,0.23076923076923078,0.17647058823529413
5,synchronous,5,20,3,0.8,BDE,0.3333333333333333,0.25
10,synchronous,50,50,5,1.0,MDL,0.28125,0.24324324324324326
10,synchronous,50,50,5,1.0,BDE,0.28125,0.24324324324324326
7,synchronous,80,20,3,0.988125,MDL,0.2,0.14285714285714285
7,synchronous,80,20,3,0.988125,BDE,0.2,0.14285714285714285
16,synchronous,20,20,1,0.5380952380952381,MDL,0.2391304347826087,0.18518518518518517
16,synchronous,20,20,1,0.5380952380952381,BDE,0.2391304347826087,0.18518518518518517
16,synchronous,80,50,1,0.8782716049382716,MDL,0.30612244897959184,0.24561403508771928
16,synchronous,80,50,1,0.8782716049382716,BDE,0.30612244897959184,0.24561403508771928
16,synchronous,20,50,1,0.54,MDL,0.2857142857142857,0.20689655172413793
16,synchronous,20,50,1,0.54,BDE,0.2708333333333333,0.19298245614035087
13,synchronous,20,20,3,0.8690476190476191,MDL,0.20512820512820512,0.16666666666666666
13,synchronous,20,20,3,0.8690476190476191,BDE,0.18421052631578946,0.14634146341463414
16,synchronous,5,20,5,0.575,MDL,0.10526315789473684,0.08888888888888889
16,synchronous,5,20,5,0.575,BDE,0.08333333333333333,0.06976744186046512
10,synchronous,5,20,5,0.81,MDL,0.14285714285714285,0.07407407407407407
10,synchronous,5,20,5,0.81,BDE,0.14285714285714285,0.07407407407407407
5,synchronous,5,50,5,0.82,MDL,0.18181818181818182,0.13333333333333333
5,synchronous,5,50,5,0.82,BDE,0.09090909090909091,0.06666666666666667
13,synchronous,5,50,5,0.6966666666666667,MDL,0.12121212121212122,0.08333333333333333
13,synchronous,5,50,5,0.6966666666666667,BDE,0.12903225806451613,0.08823529411764706
5,synchronous,80,20,5,0.98875,MDL,0.35714285714285715,0.21052631578947367
5,synchronous,80,20,5,0.98875,BDE,0.3333333333333333,0.25
13,synchronous,20,50,5,0.944,MDL,0.09375,0.05714285714285714
13,synchronous,20,50,5,0.944,BDE,0.09375,0.05714285714285714
5,synchronous,20,100,1,0.8690476190476191,MDL,0.75,0.5625
5,synchronous,20,100,1,0.8690476190476191,BDE,0.75,0.5625
7,synchronous,80,50,3,0.9661728395061728,MDL,0.29411764705882354,0.23809523809523808
7,synchronous,80,50,3,0.9661728395061728,BDE,0.35294117647058826,0.2857142857142857
10,synchronous,50,100,5,0.9804,MDL,0.18421052631578946,0.13636363636363635
10,synchronous,50,100,5,0.9804,BDE,0.18421052631578946,0.13636363636363635
7,synchronous,50,20,3,0.9450980392156862,MDL,0.5714285714285714,0.3684210526315789
7,synchronous,50,20,3,0.9450980392156862,BDE,0.5714285714285714,0.3684210526315789
13,synchronous,5,50,1,0.308,MDL,0.35294117647058826,0.2972972972972973
13,synchronous,5,50,1,0.308,BDE,0.3870967741935484,0.3235294117647059
13,synchronous,5,50,1,0.3233333333333333,MDL,0.08333333333333333,0.025
13,synchronous,5,50,1,0.3233333333333333,BDE,0.08333333333333333,0.025
5,synchronous,20,100,3,0.954,MDL,0.4666666666666667,0.3684210526315789
5,synchronous,20,100,3,0.954,BDE,0.4666666666666667,0.3684210526315789
16,synchronous,80,20,5,0.9675,MDL,0.11764705882352941,0.0847457627118644
16,synchronous,80,20,5,0.9675,BDE,0.13725490196078433,0.1016949152542373
5,synchronous,5,20,1,0.66,MDL,0.7,0.5
5,synchronous,5,20,1,0.66,BDE,0.5,0.35714285714285715
10,synchronous,50,100,3,1.0,MDL,0.36363636363636365,0.3157894736842105
10,synchronous,50,100,3,1.0,BDE,0.36363636363636365,0.3157894736842105
5,synchronous,80,100,3,0.9885,MDL,0.4666666666666667,0.3684210526315789
5,synchronous,80,100,3,0.9885,BDE,0.4666666666666667,0.3684210526315789
7,synchronous,20,100,5,0.95,MDL,0.3,0.21428571428571427
7,synchronous,20,100,5,0.95,BDE,0.2,0.14285714285714285
13,synchronous,20,50,3,0.925,MDL,0.15625,0.11428571428571428
13,synchronous,20,50,3,0.925,BDE,0.09375,0.05714285714285714
16,synchronous,50,100,5,0.9531372549019608,MDL,0.18518518518518517,0.14516129032258066
16,synchronous,50,100,5,0.9531372549019608,BDE,0.18518518518518517,0.14516129032258066
7,synchronous,50,50,5,0.9635294117647059,MDL,0.5384615384615384,0.4117647058823529
7,synchronous,50,50,5,0.9635294117647059,BDE,0.5833333333333334,0.4375
13,synchronous,20,100,1,0.6266666666666667,MDL,0.2564102564102564,0.18604651162790697
13,synchronous,20,100,1,0.6266666666666667,BDE,0.21052631578947367,0.14285714285714285
5,synchronous,80,50,1,0.9730864197530864,MDL,0.5384615384615384,0.4117647058823529
5,synchronous,80,50,1,0.9730864197530864,BDE,0.5384615384615384,0.4117647058823529
7,synchronous,20,50,5,0.9152380952380952,MDL,0.5,0.375
7,synchronous,20,50,5,0.9152380952380952,BDE,0.5454545454545454,0.4
5,synchronous,20,100,1,0.9155,MDL,1.0,0.7142857142857143
5,synchronous,20,100,1,0.9155,BDE,1.0,0.7142857142857143
7,synchronous,80,50,5,0.98775,MDL,0.2,0.14285714285714285
