var_num,mode,steps,numtraj,freq,attper,score_type,jaccard_result,jaccard_weighted_result
10,synchronous,80,100,3,0.9485185185185185,BDE,0.39285714285714285,0.30303030303030304
7,synchronous,5,50,3,0.372,MDL,0.30434782608695654,0.11428571428571428
7,synchronous,5,50,3,0.372,BDE,0.3181818181818182,0.11764705882352941
13,synchronous,50,100,1,0.5952941176470589,MDL,0.358974358974359,0.21568627450980393
13,synchronous,50,100,1,0.5952941176470589,BDE,0.358974358974359,0.21568627450980393
5,synchronous,80,20,3,0.988125,MDL,0.2222222222222222,0.16666666666666666
5,synchronous,80,20,3,0.988125,BDE,0.2222222222222222,0.16666666666666666
5,synchronous,50,100,1,0.9427450980392157,MDL,0.6363636363636364,0.5
5,synchronous,50,100,1,0.9427450980392157,BDE,0.6363636363636364,0.5
16,synchronous,80,20,1,0.93375,MDL,0.3333333333333333,0.26666666666666666
16,synchronous,80,20,1,0.93375,BDE,0.3611111111111111,0.2608695652173913
13,synchronous,20,50,3,0.915,MDL,0.125,0.08
13,synchronous,20,50,3,0.915,BDE,0.15384615384615385,0.10204081632653061
7,synchronous,50,50,3,0.934,MDL,0.2,0.07142857142857142
7,synchronous,50,50,3,0.934,BDE,0.2,0.07142857142857142
13,synchronous,80,100,1,0.942,MDL,0.5,0.3170731707317073
13,synchronous,80,100,1,0.942,BDE,0.5,0.3170731707317073
5,synchronous,20,50,1,0.925,MDL,1.0,0.7272727272727273
5,synchronous,20,50,1,0.925,BDE,1.0,0.7272727272727273
5,synchronous,50,100,1,0.9658,MDL,1.0,0.7272727272727273
5,synchronous,50,100,1,0.9658,BDE,1.0,0.7272727272727273
10,synchronous,50,100,1,0.935,MDL,0.7619047619047619,0.5769230769230769
10,synchronous,50,100,1,0.935,BDE,0.7619047619047619,0.5769230769230769
7,synchronous,80,50,3,0.95925,MDL,0.2,0.07142857142857142
7,synchronous,80,50,3,0.95925,BDE,0.2413793103448276,0.0975609756097561
13,synchronous,5,50,1,0.24,MDL,0.46875,0.3023255813953488
13,synchronous,5,50,1,0.24,BDE,0.4838709677419355,0.30952380952380953
5,synchronous,20,100,1,0.9175,MDL,1.0,0.7272727272727273
5,synchronous,20,100,1,0.9175,BDE,1.0,0.7272727272727273
7,synchronous,5,100,3,0.384,MDL,0.34615384615384615,0.15789473684210525
7,synchronous,5,100,3,0.384,BDE,0.34615384615384615,0.15789473684210525
5,synchronous,5,100,1,0.4683333333333333,MDL,0.6666666666666666,0.5333333333333333
5,synchronous,5,100,1,0.4683333333333333,BDE,0.6666666666666666,0.5333333333333333
10,synchronous,20,100,3,0.8114285714285714,MDL,0.42857142857142855,0.3333333333333333
10,synchronous,20,100,3,0.8114285714285714,BDE,0.41379310344827586,0.3235294117647059
5,synchronous,50,50,5,0.9780392156862745,MDL,0.5,0.36363636363636365
5,synchronous,50,50,5,0.9780392156862745,BDE,0.375,0.2727272727272727
5,synchronous,5,20,3,0.82,MDL,0.125,0.09090909090909091
5,synchronous,5,20,3,0.82,BDE,0.125,0.09090909090909091
10,synchronous,50,20,3,0.973,MDL,0.1,0.08333333333333333
10,synchronous,50,20,3,0.973,BDE,0.10526315789473684,0.08695652173913043
13,synchronous,5,100,1,0.058333333333333334,MDL,0.11428571428571428,0.043478260869565216
13,synchronous,5,100,1,0.058333333333333334,BDE,0.05714285714285714,0.0
10,synchronous,50,100,5,0.979,MDL,0.1,0.08333333333333333
10,synchronous,50,100,5,0.979,BDE,0.1,0.08333333333333333
16,synchronous,50,20,3,0.958,MDL,0.0,0.0
16,synchronous,50,20,3,0.958,BDE,0.0,0.0
16,synchronous,80,100,5,0.98075,MDL,0.02857142857142857,0.022727272727272728
16,synchronous,80,100,5,0.98075,BDE,0.02857142857142857,0.022727272727272728
10,synchronous,20,100,3,0.934,MDL,0.20833333333333334,0.17857142857142858
10,synchronous,20,100,3,0.934,BDE,0.20833333333333334,0.17857142857142858
7,synchronous,50,50,1,0.8236,MDL,1.0,0.56
7,synchronous,50,50,1,0.8236,BDE,1.0,0.56
7,synchronous,50,100,5,0.9584,MDL,0.2857142857142857,0.18421052631578946
7,synchronous,50,100,5,0.9584,BDE,0.2857142857142857,0.18421052631578946
5,synchronous,80,20,5,0.98875,MDL,0.2222222222222222,0.16666666666666666
5,synchronous,80,20,5,0.98875,BDE,0.2222222222222222,0.16666666666666666
10,synchronous,50,50,5,0.9792,MDL,0.05,0.041666666666666664
10,synchronous,50,50,5,0.9792,BDE,0.1,0.08333333333333333
16,synchronous,20,100,1,0.259047619047619,MDL,0.2653061224489796,0.18333333333333332
16,synchronous,20,100,1,0.259047619047619,BDE,0.17391304347826086,0.10526315789473684
16,synchronous,5,50,1,0.0,MDL,0.06976744186046512,0.018518518518518517
16,synchronous,5,50,1,0.0,BDE,0.06976744186046512,0.018518518518518517
7,synchronous,80,20,5,0.8314814814814815,MDL,0.3333333333333333,0.24242424242424243
7,synchronous,80,20,5,0.8314814814814815,BDE,0.34615384615384615,0.2222222222222222
13,synchronous,50,50,5,0.9,MDL,0.175,0.12
13,synchronous,50,50,5,0.9,BDE,0.175,0.12
7,synchronous,80,50,5,0.973,MDL,0.2,0.125
7,synchronous,80,50,5,0.973,BDE,0.2,0.125
16,synchronous,80,50,5,0.98,MDL,0.058823529411764705,0.046511627906976744
16,synchronous,80,50,5,0.98,BDE,0.030303030303030304,0.023809523809523808
5,synchronous,50,20,1,0.9352941176470588,MDL,0.5454545454545454,0.42857142857142855
5,synchronous,50,20,1,0.9352941176470588,BDE,0.5454545454545454,0.42857142857142855
10,synchronous,5,20,3,0.71,MDL,0.15,0.125
10,synchronous,5,20,3,0.71,BDE,0.10526315789473684,0.08695652173913043
7,synchronous,5,20,5,0.058333333333333334,MDL,0.0625,0.04
7,synchronous,5,20,5,0.058333333333333334,BDE,0.0,0.0
7,synchronous,80,50,1,0.40641975308641975,MDL,0.5454545454545454,0.3870967741935484
7,synchronous,80,50,1,0.40641975308641975,BDE,0.5454545454545454,0.3870967741935484
5,synchronous,20,100,3,0.954,MDL,0.2222222222222222,0.16666666666666666
5,synchronous,20,100,3,0.954,BDE,0.2222222222222222,0.16666666666666666
16,synchronous,5,50,3,0.604,MDL,0.024390243902439025,0.0
16,synchronous,5,50,3,0.604,BDE,0.0,0.0
7,synchronous,50,20,5,0.7088235294117647,MDL,0.18518518518518517,0.1388888888888889
7,synchronous,50,20,5,0.7088235294117647,BDE,0.2692307692307692,0.16666666666666666
16,synchronous,5,100,1,0.03,MDL,0.34782608695652173,0.2909090909090909
16,synchronous,5,100,1,0.03,BDE,0.34782608695652173,0.2909090909090909
5,synchronous,20,20,1,0.8428571428571429,MDL,0.45454545454545453,0.35714285714285715
5,synchronous,20,20,1,0.8428571428571429,BDE,0.2727272727272727,0.21428571428571427
10,synchronous,80,50,1,0.96425,MDL,0.6190476190476191,0.52
10,synchronous,80,50,1,0.96425,BDE,0.5714285714285714,0.48
16,synchronous,20,100,3,0.7023809523809523,MDL,0.2127659574468085,0.13793103448275862
16,synchronous,20,100,3,0.7023809523809523,BDE,0.2391304347826087,0.15789473684210525
13,synchronous,80,100,3,0.977125,MDL,0.14634146341463414,0.09803921568627451
13,synchronous,80,100,3,0.977125,BDE,0.14634146341463414,0.09803921568627451
7,synchronous,20,100,1,0.10380952380952381,MDL,0.5454545454545454,0.3870967741935484
7,synchronous,20,100,1,0.10380952380952381,BDE,0.5454545454545454,0.3870967741935484
7,synchronous,50,50,3,0.6176470588235294,MDL,0.38461538461538464,0.2857142857142857
7,synchronous,50,50,3,0.6176470588235294,BDE,0.38461538461538464,0.2857142857142857
7,synchronous,5,100,5,0.12166666666666667,MDL,0.23809523809523808,0.16666666666666666
7,synchronous,5,100,5,0.12166666666666667,BDE,0.21052631578947367,0.14285714285714285
5,synchronous,50,50,1,0.9628,MDL,1.0,0.7272727272727273
5,synchronous,50,50,1,0.9628,BDE,1.0,0.7272727272727273
13,synchronous,80,20,1,0.7327160493827161,MDL,0.3055555555555556,0.16666666666666666
13,synchronous,80,20,1,0.7327160493827161,BDE,0.3055555555555556,0.16666666666666666
7,synchronous,20,20,1,0.5525,MDL,0.9333333333333333,0.52
7,synchronous,20,20,1,0.5525,BDE,0.9333333333333333,0.52
16,synchronous,20,20,3,0.6642857142857143,MDL,0.13043478260869565,0.07017543859649122
16,synchronous,20,20,3,0.6642857142857143,BDE,0.15555555555555556,0.08928571428571429
5,synchronous,80,20,5,0.9888888888888889,MDL,0.1,0.07692307692307693
5,synchronous,80,20,5,0.9888888888888889,BDE,0.1111111111111111,0.08333333333333333
10,synchronous,80,20,1,0.8253086419753086,MDL,0.48,0.36666666666666664
10,synchronous,80,20,1,0.8253086419753086,BDE,0.48,0.36666666666666664
7,synchronous,50,20,5,0.959,MDL,0.06666666666666667,0.025
7,synchronous,50,20,5,0.959,BDE,0.0967741935483871,0.04878048780487805
10,synchronous,50,50,1,0.8149019607843138,MDL,0.48148148148148145,0.375
10,synchronous,50,50,1,0.8149019607843138,BDE,0.5,0.3870967741935484
7,synchronous,80,100,5,0.8287654320987654,MDL,0.3333333333333333,0.25
7,synchronous,80,100,5,0.8287654320987654,BDE,0.3333333333333333,0.25
5,synchronous,80,50,1,0.97975,MDL,1.0,0.7272727272727273
5,synchronous,80,50,1,0.97975,BDE,0.875,0.6363636363636364
7,synchronous,50,20,1,0.87,MDL,0.8,0.5
7,synchronous,50,20,1,0.87,BDE,0.8,0.5
10,synchronous,20,20,5,0.945,MDL,0.05263157894736842,0.043478260869565216
10,synchronous,20,20,5,0.945,BDE,0.10526315789473684,0.08695652173913043
5,synchronous,50,100,3,0.9812,MDL,0.2222222222222222,0.16666666666666666
5,synchronous,50,100,3,0.9812,BDE,0.2222222222222222,0.16666666666666666
16,synchronous,50,50,3,0.9584,MDL,0.07692307692307693,0.04081632653061224
16,synchronous,50,50,3,0.9584,BDE,0.05405405405405406,0.02127659574468085
5,synchronous,20,50,1,0.8380952380952381,MDL,0.5,0.4
5,synchronous,20,50,1,0.8380952380952381,BDE,0.5,0.4
13,synchronous,80,50,3,0.979,MDL,0.10526315789473684,0.0851063829787234
13,synchronous,80,50,3,0.979,BDE,0.10526315789473684,0.0851063829787234
10,synchronous,80,50,5,0.9676543209876544,MDL,0.34615384615384615,0.3
10,synchronous,80,50,5,0.9676543209876544,BDE,0.34615384615384615,0.3
13,synchronous,5,50,1,0.06,MDL,0.05714285714285714,0.0
13,synchronous,5,50,1,0.06,BDE,0.05714285714285714,0.0
10,synchronous,20,50,1,0.5371428571428571,MDL,0.46153846153846156,0.3548387096774194
10,synchronous,20,50,1,0.5371428571428571,BDE,0.46153846153846156,0.3548387096774194
5,synchronous,20,20,1,0.92,MDL,0.875,0.6363636363636364
5,synchronous,20,20,1,0.92,BDE,0.75,0.5454545454545454
7,synchronous,50,100,1,0.8264,MDL,1.0,0.56
7,synchronous,50,100,1,0.8264,BDE,1.0,0.56
16,synchronous,50,50,3,0.8854901960784314,MDL,0.17391304347826086,0.10526315789473684
16,synchronous,50,50,3,0.8854901960784314,BDE,0.17391304347826086,0.10526315789473684
10,synchronous,50,100,3,0.9744,MDL,0.25,0.1724137931034483
10,synchronous,50,100,3,0.9744,BDE,0.2608695652173913,0.17857142857142858
7,synchronous,50,20,3,0.6558823529411765,MDL,0.43478260869565216,0.3125
7,synchronous,50,20,3,0.6558823529411765,BDE,0.38461538461538464,0.2857142857142857
10,synchronous,50,50,5,0.9482352941176471,MDL,0.38461538461538464,0.2903225806451613
10,synchronous,50,50,5,0.9482352941176471,BDE,0.34615384615384615,0.3
16,synchronous,50,50,1,0.8892,MDL,0.4473684210526316,0.3333333333333333
16,synchronous,50,50,1,0.8892,BDE,0.42105263157894735,0.3125
13,synchronous,50,100,1,0.9132,MDL,0.4838709677419355,0.30952380952380953
13,synchronous,50,100,1,0.9132,BDE,0.5,0.3170731707317073
13,synchronous,5,20,3,0.21666666666666667,MDL,0.08571428571428572,0.044444444444444446
13,synchronous,5,20,3,0.21666666666666667,BDE,0.058823529411764705,0.022727272727272728
5,synchronous,5,100,1,0.656,MDL,0.6666666666666666,0.5333333333333333
5,synchronous,5,100,1,0.656,BDE,0.8,0.6153846153846154
10,synchronous,20,100,5,0.944,MDL,0.09090909090909091,0.07692307692307693
10,synchronous,20,100,5,0.944,BDE,0.09090909090909091,0.07692307692307693
10,synchronous,20,50,3,0.799047619047619,MDL,0.4230769230769231,0.3225806451612903
10,synchronous,20,50,3,0.799047619047619,BDE,0.4230769230769231,0.3225806451612903
13,synchronous,5,50,3,0.656,MDL,0.0,0.0
13,synchronous,5,50,3,0.656,BDE,0.0,0.0
7,synchronous,80,50,1,0.89225,MDL,1.0,0.56
7,synchronous,80,50,1,0.89225,BDE,1.0,0.56
16,synchronous,80,100,3,0.97325,MDL,0.1,0.06
16,synchronous,80,100,3,0.97325,BDE,0.075,0.04
5,synchronous,50,20,1,0.964,MDL,0.875,0.6363636363636364
5,synchronous,50,20,1,0.964,BDE,0.75,0.5454545454545454
7,synchronous,5,50,5,0.12,MDL,0.1,0.06896551724137931
7,synchronous,5,50,5,0.12,BDE,0.058823529411764705,0.038461538461538464
5,synchronous,80,50,1,0.9587654320987654,MDL,0.6363636363636364,0.5
5,synchronous,80,50,1,0.9587654320987654,BDE,0.6363636363636364,0.5
5,synchronous,50,50,3,0.9812,MDL,0.2222222222222222,0.16666666666666666
5,synchronous,50,50,3,0.9812,BDE,0.2222222222222222,0.16666666666666666
13,synchronous,80,100,5,0.983,MDL,0.06666666666666667,0.03636363636363636
13,synchronous,80,100,5,0.983,BDE,0.09090909090909091,0.05555555555555555
10,synchronous,20,20,3,0.7571428571428571,MDL,0.4,0.3
10,synchronous,20,20,3,0.7571428571428571,BDE,0.4,0.3
10,synchronous,5,50,5,0.784,MDL,0.10526315789473684,0.08695652173913043
10,synchronous,5,50,5,0.784,BDE,0.1,0.08333333333333333
7,synchronous,5,100,3,0.19333333333333333,MDL,0.22727272727272727,0.16129032258064516
7,synchronous,5,100,3,0.19333333333333333,BDE,0.3333333333333333,0.23333333333333334
5,synchronous,80,100,3,0.988,MDL,0.2222222222222222,0.16666666666666666
5,synchronous,80,100,3,0.988,BDE,0.2222222222222222,0.16666666666666666
10,synchronous,5,50,3,0.43333333333333335,MDL,0.43478260869565216,0.32142857142857145
10,synchronous,5,50,3,0.43333333333333335,BDE,0.5,0.36
7,synchronous,50,100,5,0.721764705882353,MDL,0.38461538461538464,0.2857142857142857
7,synchronous,50,100,5,0.721764705882353,BDE,0.38461538461538464,0.2857142857142857
13,synchronous,20,20,1,0.7975,MDL,0.5185185185185185,0.35135135135135137
13,synchronous,20,20,1,0.7975,BDE,0.5185185185185185,0.35135135135135137
7,synchronous,50,100,1,0.2817647058823529,MDL,0.5,0.36363636363636365
7,synchronous,50,100,1,0.2817647058823529,BDE,0.5,0.36363636363636365
16,synchronous,5,20,1,0.02,MDL,0.325,0.2653061224489796
16,synchronous,5,20,1,0.02,BDE,0.32432432432432434,0.2608695652173913
5,synchronous,50,20,3,0.9735294117647059,MDL,0.4444444444444444,0.3333333333333333
5,synchronous,50,20,3,0.9735294117647059,BDE,0.4444444444444444,0.3333333333333333
13,synchronous,20,20,5,0.7095238095238096,MDL,0.14285714285714285,0.08888888888888889
13,synchronous,20,20,5,0.7095238095238096,BDE,0.14285714285714285,0.08888888888888889
13,synchronous,5,100,3,0.21666666666666667,MDL,0.16216216216216217,0.061224489795918366
13,synchronous,5,100,3,0.21666666666666667,BDE,0.16666666666666666,0.0625
10,synchronous,20,20,5,0.8857142857142857,MDL,0.2608695652173913,0.2222222222222222
10,synchronous,20,20,5,0.8857142857142857,BDE,0.21739130434782608,0.18518518518518517
16,synchronous,20,50,1,0.713,MDL,0.4473684210526316,0.3333333333333333
16,synchronous,20,50,1,0.713,BDE,0.4473684210526316,0.3333333333333333
5,synchronous,80,50,5,0.9874074074074074,MDL,0.2222222222222222,0.16666666666666666
5,synchronous,80,50,5,0.9874074074074074,BDE,0.2222222222222222,0.16666666666666666
13,synchronous,50,20,3,0.6901960784313725,MDL,0.28205128205128205,0.18
13,synchronous,50,20,3,0.6901960784313725,BDE,0.28205128205128205,0.18
16,synchronous,5,100,1,0.0033333333333333335,MDL,0.06976744186046512,0.018518518518518517
16,synchronous,5,100,1,0.0033333333333333335,BDE,0.06976744186046512,0.018518518518518517
13,synchronous,80,20,3,0.98125,MDL,0.10526315789473684,0.0625
13,synchronous,80,20,3,0.98125,BDE,0.10810810810810811,0.06382978723404255
7,synchronous,5,20,1,0.041666666666666664,MDL,0.09523809523809523,0.06666666666666667
7,synchronous,5,20,1,0.041666666666666664,BDE,0.047619047619047616,0.03333333333333333
5,synchronous,20,20,5,0.9428571428571428,MDL,0.1111111111111111,0.08333333333333333
5,synchronous,20,20,5,0.9428571428571428,BDE,0.1111111111111111,0.08333333333333333
13,synchronous,5,20,3,0.7,MDL,0.0,0.0
13,synchronous,5,20,3,0.7,BDE,0.0,0.0
13,synchronous,20,20,5,0.9275,MDL,0.05714285714285714,0.022222222222222223
13,synchronous,20,20,5,0.9275,BDE,0.02857142857142857,0.0
5,synchronous,20,50,5,0.9485714285714286,MDL,0.25,0.18181818181818182
5,synchronous,20,50,5,0.9485714285714286,BDE,0.25,0.18181818181818182
13,synchronous,50,20,1,0.907,MDL,0.5185185185185185,0.35135135135135137
13,synchronous,50,20,1,0.907,BDE,0.5185185185185185,0.35135135135135137
10,synchronous,80,100,5,0.98675,MDL,0.1,0.08333333333333333
10,synchronous,80,100,5,0.98675,BDE,0.1,0.08333333333333333
10,synchronous,50,100,5,0.9447058823529412,MDL,0.39285714285714285,0.30303030303030304
10,synchronous,50,100,5,0.9447058823529412,BDE,0.39285714285714285,0.30303030303030304
10,synchronous,80,100,3,0.98375,MDL,0.2,0.13333333333333333
10,synchronous,80,100,3,0.98375,BDE,0.2,0.13333333333333333
5,synchronous,20,20,5,0.9525,MDL,0.2222222222222222,0.16666666666666666
5,synchronous,20,20,5,0.9525,BDE,0.2222222222222222,0.16666666666666666
5,synchronous,50,20,3,0.981,MDL,0.1111111111111111,0.08333333333333333
5,synchronous,50,20,3,0.981,BDE,0.2222222222222222,0.16666666666666666
7,synchronous,20,20,5,0.895,MDL,0.25925925925925924,0.16216216216216217
7,synchronous,20,20,5,0.895,BDE,0.16666666666666666,0.1
5,synchronous,5,50,1,0.4766666666666667,MDL,0.38461538461538464,0.3125
5,synchronous,5,50,1,0.4766666666666667,BDE,0.4166666666666667,0.3333333333333333
16,synchronous,5,50,3,0.1,MDL,0.10638297872340426,0.05172413793103448
16,synchronous,5,50,3,0.1,BDE,0.08695652173913043,0.03508771929824561
7,synchronous,5,20,3,0.43,MDL,0.10526315789473684,0.034482758620689655
7,synchronous,5,20,3,0.43,BDE,0.0625,0.04
10,synchronous,5,50,1,0.04,MDL,0.3076923076923077,0.22580645161290322
10,synchronous,5,50,1,0.04,BDE,0.23076923076923078,0.16129032258064516
16,synchronous,5,20,5,0.69,MDL,0.0,0.0
16,synchronous,5,20,5,0.69,BDE,0.0,0.0
13,synchronous,20,20,3,0.92,MDL,0.10256410256410256,0.08333333333333333
13,synchronous,20,20,3,0.92,BDE,0.16216216216216217,0.13043478260869565
5,synchronous,80,100,5,0.988,MDL,0.2222222222222222,0.16666666666666666
5,synchronous,80,100,5,0.988,BDE,0.2222222222222222,0.16666666666666666
16,synchronous,20,20,1,0.71,MDL,0.3684210526315789,0.2978723404255319
16,synchronous,20,20,1,0.71,BDE,0.35135135135135137,0.2826086956521739
16,synchronous,80,50,3,0.9209876543209876,MDL,0.2391304347826087,0.15789473684210525
16,synchronous,80,50,3,0.9209876543209876,BDE,0.2608695652173913,0.17543859649122806
16,synchronous,20,50,1,0.23523809523809525,MDL,0.17777777777777778,0.12727272727272726
16,synchronous,20,50,1,0.23523809523809525,BDE,0.13333333333333333,0.09090909090909091
5,synchronous,50,50,1,0.9411764705882353,MDL,0.6363636363636364,0.5
5,synchronous,50,50,1,0.9411764705882353,BDE,0.6363636363636364,0.5
7,synchronous,5,50,1,0.09,MDL,0.19047619047619047,0.13333333333333333
7,synchronous,5,50,1,0.09,BDE,0.19047619047619047,0.13333333333333333
7,synchronous,20,100,5,0.8935,MDL,0.2857142857142857,0.18421052631578946
7,synchronous,20,100,5,0.8935,BDE,0.2857142857142857,0.18421052631578946
7,synchronous,80,100,1,0.3797530864197531,MDL,0.5,0.36363636363636365
7,synchronous,80,100,1,0.3797530864197531,BDE,0.5,0.36363636363636365
7,synchronous,80,50,5,0.808641975308642,MDL,0.44,0.2857142857142857
7,synchronous,80,50,5,0.808641975308642,BDE,0.44,0.2857142857142857
16,synchronous,5,50,5,0.676,MDL,0.05555555555555555,0.044444444444444446
16,synchronous,5,50,5,0.676,BDE,0.03125,0.024390243902439025
16,synchronous,80,20,3,0.9222222222222223,MDL,0.13636363636363635,0.09259259259259259
16,synchronous,80,20,3,0.9222222222222223,BDE,0.13043478260869565,0.08928571428571429
13,synchronous,80,50,5,0.9130864197530865,MDL,0.21428571428571427,0.15384615384615385
13,synchronous,80,50,5,0.9130864197530865,BDE,0.21428571428571427,0.15384615384615385
5,synchronous,50,20,5,0.9764705882352941,MDL,0.25,0.18181818181818182
5,synchronous,50,20,5,0.9764705882352941,BDE,0.25,0.18181818181818182
10,synchronous,50,50,3,0.974,MDL,0.18181818181818182,0.1111111111111111
10,synchronous,50,50,3,0.974,BDE,0.13636363636363635,0.07407407407407407
5,synchronous,80,100,3,0.9818518518518519,MDL,0.7777777777777778,0.5833333333333334
5,synchronous,80,100,3,0.9818518518518519,BDE,0.7777777777777778,0.5833333333333334
10,synchronous,20,100,5,0.8823809523809524,MDL,0.44,0.3333333333333333
10,synchronous,20,100,5,0.8823809523809524,BDE,0.4583333333333333,0.3448275862068966
13,synchronous,20,50,5,0.937,MDL,0.10256410256410256,0.061224489795918366
13,synchronous,20,50,5,0.937,BDE,0.1,0.06
16,synchronous,50,20,3,0.865686274509804,MDL,0.15217391304347827,0.08771929824561403
16,synchronous,50,20,3,0.865686274509804,BDE,0.14893617021276595,0.08620689655172414
16,synchronous,50,50,5,0.9664,MDL,0.029411764705882353,0.023255813953488372
16,synchronous,50,50,5,0.9664,BDE,0.030303030303030304,0.023809523809523808
7,synchronous,5,100,1,0.166,MDL,1.0,0.625
7,synchronous,5,100,1,0.166,BDE,1.0,0.625
10,synchronous,50,20,1,0.935,MDL,0.5714285714285714,0.48
10,synchronous,50,20,1,0.935,BDE,0.5,0.4166666666666667
5,synchronous,5,50,5,0.8266666666666667,MDL,0.25,0.18181818181818182
5,synchronous,5,50,5,0.8266666666666667,BDE,0.25,0.18181818181818182
13,synchronous,20,50,3,0.5780952380952381,MDL,0.2894736842105263,0.1836734693877551
13,synchronous,20,50,3,0.5780952380952381,BDE,0.2894736842105263,0.1836734693877551
10,synchronous,5,20,5,0.78,MDL,0.047619047619047616,0.04
10,synchronous,5,20,5,0.78,BDE,0.1,0.08333333333333333
16,synchronous,80,50,1,0.93175,MDL,0.42105263157894735,0.3125
16,synchronous,80,50,1,0.93175,BDE,0.42105263157894735,0.3125
16,synchronous,5,20,5,0.3416666666666667,MDL,0.02631578947368421,0.02127659574468085
16,synchronous,5,20,5,0.3416666666666667,BDE,0.027777777777777776,0.022222222222222223
10,synchronous,5,20,1,0.09166666666666666,MDL,0.15384615384615385,0.0967741935483871
10,synchronous,5,20,1,0.09166666666666666,BDE,0.16,0.1
16,synchronous,5,100,5,0.38666666666666666,MDL,0.12,0.1016949152542373
16,synchronous,5,100,5,0.38666666666666666,BDE,0.11764705882352941,0.1
5,synchronous,20,100,5,0.9495238095238095,MDL,0.5,0.36363636363636365
5,synchronous,20,100,5,0.9495238095238095,BDE,0.5,0.36363636363636365
13,synchronous,20,100,1,0.2957142857142857,MDL,0.3783783783783784,0.22448979591836735
13,synchronous,20,100,1,0.2957142857142857,BDE,0.3783783783783784,0.22448979591836735
7,synchronous,5,50,3,0.11,MDL,0.4375,0.28
7,synchronous,5,50,3,0.11,BDE,0.4375,0.28
5,synchronous,5,20,3,0.7833333333333333,MDL,0.1111111111111111,0.08333333333333333
5,synchronous,5,20,3,0.7833333333333333,BDE,0.1111111111111111,0.08333333333333333
16,synchronous,20,50,3,0.7342857142857143,MDL,0.13333333333333333,0.07142857142857142
16,synchronous,20,50,3,0.7342857142857143,BDE,0.13333333333333333,0.07142857142857142
10,synchronous,5,100,3,0.726,MDL,0.25,0.14705882352941177
10,synchronous,5,100,3,0.726,BDE,0.13636363636363635,0.07407407407407407
13,synchronous,5,50,5,0.748,MDL,0.02857142857142857,0.0
13,synchronous,5,50,5,0.748,BDE,0.03225806451612903,0.0
5,synchronous,20,50,3,0.9314285714285714,MDL,0.3,0.23076923076923078
5,synchronous,20,50,3,0.9314285714285714,BDE,0.2222222222222222,0.16666666666666666
7,synchronous,20,50,3,0.82,MDL,0.2413793103448276,0.125
7,synchronous,20,50,3,0.82,BDE,0.2413793103448276,0.125
10,synchronous,5,50,1,0.404,MDL,0.5,0.3870967741935484
10,synchronous,5,50,1,0.404,BDE,0.52,0.4
13,synchronous,80,20,3,0.8901234567901235,MDL,0.225,0.13725490196078433
13,synchronous,80,20,3,0.8901234567901235,BDE,0.23076923076923078,0.14
10,synchronous,20,20,1,0.855,MDL,0.5238095238095238,0.44
10,synchronous,20,20,1,0.855,BDE,0.55,0.4583333333333333
16,synchronous,20,100,5,0.810952380952381,MDL,0.17777777777777778,0.12727272727272726
16,synchronous,20,100,5,0.810952380952381,BDE,0.2222222222222222,0.14285714285714285
