mode,steps,numtraj,freq,attper,score_type,jaccard_result,jaccard_weighted_result
synchronous,80,50,5,0.98075,BDE,0.2682926829268293,0.22448979591836735
synchronous,80,20,5,0.98375,MDL,0.2702702702702703,0.1956521739130435
synchronous,20,20,3,0.9,MDL,0.09090909090909091,0.05660377358490566
synchronous,80,20,5,0.98375,BDE,0.2702702702702703,0.1956521739130435
synchronous,20,20,3,0.9,BDE,0.08695652173913043,0.05454545454545454
synchronous,5,50,1,0.01,MDL,0.0,0.0
synchronous,5,50,1,0.01,BDE,0.0,0.0
synchronous,80,20,3,0.928395061728395,MDL,0.16666666666666666,0.09615384615384616
synchronous,80,20,3,0.928395061728395,BDE,0.23809523809523808,0.15384615384615385
synchronous,80,100,3,0.8996296296296297,MDL,0.2553191489361702,0.15517241379310345
synchronous,80,100,3,0.8996296296296297,BDE,0.2553191489361702,0.15517241379310345
synchronous,80,50,3,0.9009876543209877,MDL,0.27906976744186046,0.14545454545454545
synchronous,80,100,1,0.702716049382716,MDL,0.3181818181818182,0.2
synchronous,80,100,1,0.702716049382716,BDE,0.32558139534883723,0.2037037037037037
synchronous,80,50,3,0.9009876543209877,BDE,0.2727272727272727,0.14285714285714285
synchronous,50,50,3,0.851764705882353,MDL,0.23255813953488372,0.1509433962264151
synchronous,80,100,1,0.9385,MDL,0.5625,0.38095238095238093
synchronous,50,50,3,0.851764705882353,BDE,0.2558139534883721,0.14814814814814814
synchronous,50,20,5,0.9107843137254902,MDL,0.16279069767441862,0.11538461538461539
synchronous,80,100,1,0.9385,BDE,0.5625,0.38095238095238093
synchronous,50,20,5,0.9107843137254902,BDE,0.1590909090909091,0.11320754716981132
synchronous,5,50,3,0.17,MDL,0.13157894736842105,0.10869565217391304
synchronous,5,50,3,0.17,BDE,0.10526315789473684,0.08695652173913043
synchronous,5,20,3,0.55,MDL,0.12121212121212122,0.046511627906976744
synchronous,5,20,3,0.55,BDE,0.0967741935483871,0.05
synchronous,50,100,1,0.8952,MDL,0.5625,0.38095238095238093
synchronous,50,100,1,0.8952,BDE,0.5625,0.38095238095238093
synchronous,5,50,5,0.728,MDL,0.20588235294117646,0.16666666666666666
synchronous,5,50,5,0.728,BDE,0.17647058823529413,0.14285714285714285
synchronous,5,50,3,0.616,MDL,0.13513513513513514,0.08695652173913043
synchronous,5,50,3,0.616,BDE,0.16216216216216217,0.10869565217391304
synchronous,80,50,1,0.938,MDL,0.5625,0.38095238095238093
synchronous,80,50,1,0.938,BDE,0.5625,0.38095238095238093
synchronous,20,20,5,0.925,MDL,0.2631578947368421,0.19148936170212766
synchronous,20,50,3,0.897,MDL,0.2,0.05084745762711865
synchronous,20,20,5,0.925,BDE,0.2631578947368421,0.19148936170212766
synchronous,20,50,5,0.924,MDL,0.275,0.22916666666666666
synchronous,20,50,3,0.897,BDE,0.20454545454545456,0.05172413793103448
synchronous,20,20,3,0.6785714285714286,MDL,0.23684210526315788,0.12244897959183673
synchronous,20,50,5,0.924,BDE,0.358974358974359,0.2978723404255319
synchronous,20,20,3,0.6785714285714286,BDE,0.23076923076923078,0.12
synchronous,50,50,5,0.8878431372549019,MDL,0.24444444444444444,0.16363636363636364
synchronous,50,50,5,0.8878431372549019,BDE,0.26666666666666666,0.18181818181818182
synchronous,80,100,5,0.9366666666666666,MDL,0.24444444444444444,0.18518518518518517
synchronous,80,20,1,0.940625,MDL,0.5806451612903226,0.3902439024390244
synchronous,80,100,5,0.9366666666666666,BDE,0.24444444444444444,0.16363636363636364
synchronous,80,20,1,0.940625,BDE,0.5806451612903226,0.3902439024390244
synchronous,50,50,5,0.9696,MDL,0.2682926829268293,0.2
synchronous,50,50,5,0.9696,BDE,0.2926829268292683,0.22
