mode,steps,numtraj,freq,attper,score_type,jaccard_result,jaccard_weighted_result
synchronous,80,20,1,0.974375,MDL,0.6363636363636364,0.3888888888888889
synchronous,80,20,1,0.974375,BDE,0.5454545454545454,0.3333333333333333
synchronous,20,100,5,0.9535,MDL,0.3333333333333333,0.22727272727272727
synchronous,20,100,5,0.9535,BDE,0.3333333333333333,0.22727272727272727
synchronous,50,20,5,0.9813725490196078,MDL,0.21428571428571427,0.14285714285714285
synchronous,50,20,5,0.9813725490196078,BDE,0.21428571428571427,0.14285714285714285
synchronous,50,50,5,0.9784313725490196,MDL,0.38461538461538464,0.25
synchronous,50,50,5,0.9784313725490196,BDE,0.2857142857142857,0.19047619047619047
synchronous,5,100,5,0.8383333333333334,MDL,0.1875,0.13043478260869565
synchronous,5,100,5,0.8383333333333334,BDE,0.3076923076923077,0.2
synchronous,20,100,1,0.9035,MDL,1.0,0.6111111111111112
synchronous,20,100,1,0.9035,BDE,1.0,0.6111111111111112
synchronous,80,50,1,0.9745,MDL,0.9090909090909091,0.5555555555555556
synchronous,20,50,5,0.953,MDL,0.3076923076923077,0.2
synchronous,80,50,1,0.9745,BDE,0.9090909090909091,0.5555555555555556
synchronous,80,20,3,0.987037037037037,MDL,0.25,0.15789473684210525
synchronous,80,20,5,0.988125,MDL,0.21428571428571427,0.14285714285714285
synchronous,80,20,3,0.987037037037037,BDE,0.16666666666666666,0.10526315789473684
synchronous,80,20,5,0.988125,BDE,0.21428571428571427,0.14285714285714285
synchronous,20,50,5,0.953,BDE,0.3076923076923077,0.2
synchronous,20,20,1,0.8666666666666667,MDL,0.26666666666666666,0.18181818181818182
synchronous,20,20,1,0.8666666666666667,BDE,0.2,0.13636363636363635
synchronous,5,50,3,0.7633333333333333,MDL,0.4166666666666667,0.2631578947368421
synchronous,5,50,3,0.7633333333333333,BDE,0.45454545454545453,0.2777777777777778
synchronous,20,50,1,0.839047619047619,MDL,0.5714285714285714,0.38095238095238093
synchronous,50,20,5,0.98,MDL,0.0,0.0
synchronous,20,50,1,0.839047619047619,BDE,0.5714285714285714,0.38095238095238093
synchronous,50,20,5,0.98,BDE,0.0,0.0
synchronous,50,50,3,0.9796,MDL,0.42857142857142855,0.2857142857142857
synchronous,50,50,3,0.9796,BDE,0.42857142857142855,0.2857142857142857
